253.7562,-3.3111,368.4490,0.014337
254.1588,-3.3117,368.6899,0.014431
254.6071,-3.3122,368.9582,0.014536
255.0564,-3.3128,369.2270,0.014641
255.4166,-3.3133,369.4426,0.014724
255.8227,-3.3137,369.6856,0.014819
256.2296,-3.3142,369.9290,0.014912
256.6828,-3.3147,370.2003,0.015021
257.0917,-3.3151,370.4450,0.015115
257.5016,-3.3155,370.6903,0.015211
257.8667,-3.3159,370.9088,0.015298
258.2782,-3.3163,371.1551,0.015396
258.6906,-3.3166,371.4018,0.015487
259.1960,-3.3171,371.7043,0.015608
259.5642,-3.3174,371.9249,0.015693
259.9793,-3.3177,372.1737,0.015790
260.3952,-3.3180,372.4233,0.015887
260.7655,-3.3183,372.6456,0.015973
261.1829,-3.3186,372.8964,0.016072
261.6010,-3.3189,373.1476,0.016170
261.9732,-3.3191,373.3715,0.016254
262.3926,-3.3194,373.6238,0.016356
262.9064,-3.3197,373.9329,0.016476
263.3276,-3.3199,374.1862,0.016572
263.7495,-3.3202,374.4400,0.016672
264.1252,-3.3203,374.6659,0.016760
264.5482,-3.3206,374.9202,0.016860
264.9717,-3.3207,375.1748,0.016959
265.4424,-3.3210,375.4577,0.017068
265.9132,-3.3212,375.7404,0.017177
266.3370,-3.3213,375.9948,0.017276
266.7139,-3.3215,376.2205,0.017367
267.1379,-3.3216,376.4741,0.017466
267.5620,-3.3218,376.7274,0.017563
267.9861,-3.3219,376.9804,0.017662
268.3631,-3.3220,377.2051,0.017752
268.7871,-3.3221,377.4575,0.017848
269.2110,-3.3222,377.7096,0.017949
269.6349,-3.3223,377.9613,0.018047
270.0589,-3.3224,378.2129,0.018144
270.4358,-3.3225,378.4363,0.018232
270.8596,-3.3226,378.6875,0.018334
271.3773,-3.3227,378.9941,0.018453
271.8006,-3.3228,379.2448,0.018553
272.2236,-3.3229,379.4951,0.018651
272.5993,-3.3229,379.7173,0.018740
273.0218,-3.3230,379.9670,0.018836
273.4439,-3.3231,380.2166,0.018934
273.8188,-3.3231,380.4383,0.019023
274.2401,-3.3232,380.6873,0.019121
274.6605,-3.3232,380.9357,0.019217
275.0799,-3.3233,381.1834,0.019318
275.4980,-3.3233,381.4305,0.019416
